,hoursown,hourslease,totalhours
2896,8767.54,0,8767.54
2897,3464.85,0,3464.85
2898,31.47,0,31.47
2899,47872.16,0,47872.16
2900,5217.73,28,5245.73
2901,3398.76,0,3398.76
2902,47.2,0,47.2
2903,4361.74,0,4361.74
2904,4984.85,0,4984.85
2905,16562.66,0,16562.66
2906,34572.94,28,34600.94
2907,6967.46,0,6967.46
2908,1878.76,0,1878.76
2909,4276.77,0,4276.77
2910,13122.99,0,13122.99
2911,6895.08,0,6895.08
2912,10460.63,74,10534.63
2913,5582.78,0,5582.78
2914,4578.88,0,4578.88
2915,3962.07,0,3962.07
2916,79175.37,102,79277.37
2917,5491.52,0,5491.52
2918,3021.12,0,3021.12
2919,47.2,0,47.2
2920,2674.95,0,2674.95
2921,4777.15,0,4777.15
2922,11864.19,0,11864.19
2923,27876.13,0,27876.13
2924,7678.68,0,7678.68
2925,2848.04,0,2848.04
2926,3663.11,0,3663.11
2927,14189.82,0,14189.82
2928,6240.5,0,6240.5
2929,8776.98,0,8776.98
2930,5173.67,0,5173.67
2931,2379.13,392,2771.13
2932,64636.23,392,65028.23
2933,4453.0,0,4453.0
2934,2750.48,0,2750.48
2935,47.2,0,47.2
2936,2174.58,0,2174.58
2937,3203.65,0,3203.65
2938,10413.42,0,10413.42
2939,23042.33,0,23042.33
2940,5866.01,0,5866.01
2941,2888.95,0,2888.95
2942,1837.85,150,1987.85
2943,10592.8,150,10742.8
2944,4336.57,0,4336.57
2945,6712.55,0,6712.55
2946,3508.9,0,3508.9
2947,4242.16,0,4242.16
2948,2394.87,0,2394.87
2949,54830.18,150,54980.18
2950,3826.75,0,3826.75
2951,2772.51,0,2772.51
2952,47.2,0,47.2
2953,2228.08,0,2228.08
2954,3354.7,0,3354.7
2955,15357.36,0,15357.36
2956,27586.6,0,27586.6
2957,7408.04,0,7408.04
2958,2571.1,0,2571.1
2959,4493.92,0,4493.92
2960,14473.05,0,14473.05
2961,6605.55,0,6605.55
2962,9463.03,0,9463.03
2963,5082.4,0,5082.4
2964,5305.84,0,5305.84
2965,2999.09,136,3135.09
2966,71515.58,136,71651.58
2967,3798.43,0,3798.43
2968,3999.84,0,3999.84
2969,47.2,0,47.2
2970,2325.63,0,2325.63
2971,2498.72,0,2498.72
2972,12676.12,322,12998.12
2973,25345.94,322,25667.94
2974,6986.34,0,6986.34
2975,2781.95,0,2781.95
2976,3260.29,0,3260.29
2977,13028.58,0,13028.58
2978,4320.83,0,4320.83
2979,8868.25,186,9054.25
2980,3515.2,78,3593.2
2981,6630.73,0,6630.73
2982,3398.76,0,3398.76
2983,65108.28,586,65694.28
2984,5497.81,0,5497.81
2985,2303.6,0,2303.6
2986,47.2,0,47.2
2987,1579.79,0,1579.79
2988,3855.08,0,3855.08
2989,12745.35,0,12745.35
2990,26028.84,0,26028.84
2991,6888.78,0,6888.78
2992,3181.62,0,3181.62
2993,3458.55,0,3458.55
2994,13528.95,0,13528.95
2995,7046.13,0,7046.13
2996,10932.68,0,10932.68
2997,5135.9,0,5135.9
2998,7700.71,0,7700.71
2999,4736.23,0,4736.23
3000,75109.45,0,75109.45
3001,3285.47,0,3285.47
3002,3040.0,0,3040.0
3003,47.2,0,47.2
3004,2196.61,0,2196.61
3005,4701.62,0,4701.62
3006,9872.14,0,9872.14
3007,23143.04,0,23143.04
3008,5305.84,0,5305.84
3009,3285.47,0,3285.47
3010,2470.4,0,2470.4
3011,11061.7,0,11061.7
3012,5117.02,0,5117.02
3013,9214.42,0,9214.42
3014,6117.77,0,6117.77
3015,2010.93,0,2010.93
3016,56664.88,0,56664.88
3017,2678.1,0,2678.1
3018,3269.73,0,3269.73
3019,47.2,0,47.2
3020,3124.97,0,3124.97
3021,4843.23,0,4843.23
3022,16153.55,0,16153.55
3023,30116.79,0,30116.79
3024,6652.76,0,6652.76
3025,4160.33,0,4160.33
3026,2492.42,0,2492.42
3027,13305.52,0,13305.52
3028,6709.4,0,6709.4
3029,6445.06,0,6445.06
3030,2951.89,0,2951.89
3031,2800.83,0,2800.83
3032,62329.48,0,62329.48
3033,5730.69,0,5730.69
3034,2958.18,0,2958.18
3035,47.2,0,47.2
3036,3036.86,0,3036.86
3037,5397.1,0,5397.1
3038,13236.28,0,13236.28
3039,30406.31,0,30406.31
3040,9138.89,0,9138.89
3041,2737.89,0,2737.89
3042,2152.55,0,2152.55
3043,14029.33,0,14029.33
3044,4638.68,0,4638.68
3045,10891.77,0,10891.77
3046,3861.37,0,3861.37
3047,2108.49,0,2108.49
3048,65935.94,0,65935.94
3049,4943.94,0,4943.94
3050,2580.54,0,2580.54
3051,47.2,0,47.2
3052,3011.68,0,3011.68
3053,3933.75,0,3933.75
3054,13569.86,0,13569.86
3055,28086.98,0,28086.98
3056,9541.7,0,9541.7
3057,4100.54,0,4100.54
3058,2964.47,0,2964.47
3059,16606.72,0,16606.72
3060,6281.41,0,6281.41
3061,8603.9,0,8603.9
3062,4522.24,0,4522.24
3063,5821.95,0,5821.95
3064,2630.89,0,2630.89
3065,72554.09,0,72554.09
3066,4604.06,0,4604.06
3067,3663.11,0,3663.11
3068,47.2,0,47.2
3069,3065.18,0,3065.18
3070,4915.61,0,4915.61
3071,20162.83,0,20162.83
3072,36458.0,0,36458.0
3073,6410.44,0,6410.44
3074,1746.58,0,1746.58
3075,4059.63,0,4059.63
3076,12216.65,0,12216.65
3077,5123.32,0,5123.32
3078,12358.27,0,12358.27
3079,5381.37,0,5381.37
3080,1822.11,0,1822.11
3081,73359.72,0,73359.72
3082,3458.55,0,3458.55
3083,2687.54,0,2687.54
3084,47.2,0,47.2
3085,1787.5,0,1787.5
3086,5633.13,0,5633.13
3087,11036.53,44,11080.53
3088,24650.45,44,24694.45
3089,6942.28,0,6942.28
3090,2690.68,0,2690.68
3091,4103.69,0,4103.69
3092,13736.66,0,13736.66
3093,4808.62,0,4808.62
3094,9371.77,0,9371.77
3095,4160.33,0,4160.33
3096,4931.35,0,4931.35
3097,2747.33,0,2747.33
3098,64406.5,44,64450.5
3099,3361.0,64,3425.0
3100,2039.26,0,2039.26
3101,47.2,0,47.2
3102,2929.86,0,2929.86
3103,3628.49,0,3628.49
3104,11304.02,486,11790.02
3105,23309.83,550,23859.83
3106,8201.08,0,8201.08
3107,1601.82,0,1601.82
3108,3518.35,0,3518.35
3109,13321.25,0,13321.25
3110,5573.34,0,5573.34
3111,8795.86,0,8795.86
3112,3219.38,14,3233.38
3113,4490.77,0,4490.77
3114,2099.05,0,2099.05
3115,60809.48,564,61373.48
3116,4248.45,0,4248.45
3117,2781.95,0,2781.95
3118,47.2,0,47.2
3119,2791.39,0,2791.39
3120,3811.02,0,3811.02
3121,8912.3,0,8912.3
3122,22592.31,0,22592.31
3123,6224.77,0,6224.77
3124,1318.59,0,1318.59
3125,3266.59,0,3266.59
3126,10809.94,0,10809.94
3127,5107.58,0,5107.58
3128,5935.24,0,5935.24
3129,3398.76,0,3398.76
3130,4210.69,0,4210.69
3131,31.47,0,31.47
3132,52086.0,0,52086.0
3133,3792.14,0,3792.14
3134,2199.75,0,2199.75
3135,47.2,0,47.2
3136,2007.79,0,2007.79
3137,2781.95,0,2781.95
3138,9648.7,0,9648.7
3139,20477.53,0,20477.53
3140,5736.98,0,5736.98
3141,1796.94,0,1796.94
3142,2360.25,0,2360.25
3143,9894.17,0,9894.17
3144,4950.23,0,4950.23
3145,7131.1,0,7131.1
3146,3889.69,0,3889.69
3147,2775.65,0,2775.65
3148,1623.85,0,1623.85
3149,50742.23,0,50742.23
3150,3716.61,0,3716.61
3151,2253.25,0,2253.25
3152,47.2,0,47.2
3153,1815.82,0,1815.82
3154,3571.84,0,3571.84
3155,12351.98,0,12351.98
3156,23756.7,0,23756.7
3157,6891.93,0,6891.93
3158,4018.72,0,4018.72
3159,3851.93,0,3851.93
3160,14762.58,0,14762.58
3161,5859.71,0,5859.71
3162,9488.2,0,9488.2
3163,4717.35,0,4717.35
3164,5513.54,0,5513.54
3165,2165.14,0,2165.14
3166,66263.23,0,66263.23
3167,4339.71,0,4339.71
3168,4210.69,0,4210.69
3169,47.2,0,47.2
3170,2061.28,0,2061.28
3171,4629.24,0,4629.24
3172,11165.56,0,11165.56
3173,26453.68,0,26453.68
3174,7977.64,0,7977.64
3175,2039.26,0,2039.26
3176,2986.5,0,2986.5
3177,13003.4,0,13003.4
3178,6976.9,0,6976.9
3179,7647.21,0,7647.21
3180,4402.65,0,4402.65
3181,4226.42,0,4226.42
3182,2353.96,0,2353.96
3183,65064.22,0,65064.22
3184,4364.89,0,4364.89
3185,3276.03,0,3276.03
3186,47.2,0,47.2
3187,2910.98,0,2910.98
3188,6164.97,0,6164.97
3189,14312.56,0,14312.56
3190,31076.62,0,31076.62
3191,10426.01,0,10426.01
3192,4056.48,0,4056.48
3193,3811.02,0,3811.02
3194,18293.51,0,18293.51
3195,5412.84,0,5412.84
3196,12222.95,0,12222.95
3197,5069.82,0,5069.82
3198,4355.45,0,4355.45
3199,1812.67,0,1812.67
3200,78243.86,0,78243.86
3201,2769.36,334,3103.36
3202,2536.48,0,2536.48
3203,47.2,0,47.2
3204,925.22,0,925.22
3205,2829.15,94,2923.15
3206,7389.16,514,7903.16
3207,16496.57,942,17438.57
3208,3571.84,286,3857.84
3209,1340.62,0,1340.62
3210,1435.03,198,1633.03
3211,6347.5,484,6831.5
3212,4890.44,50,4940.44
3213,4748.82,0,4748.82
3214,2545.92,0,2545.92
3215,1570.35,284,1854.35
3216,36599.61,1760,38359.61
3217,3678.84,0,3678.84
3218,2237.52,0,2237.52
3219,47.2,0,47.2
3220,2228.08,0,2228.08
3221,2177.72,0,2177.72
3222,9913.05,0,9913.05
3223,20282.42,0,20282.42
3224,4723.65,0,4723.65
3225,1255.65,0,1255.65
3226,1686.79,0,1686.79
3227,7666.09,0,7666.09
3228,5274.37,0,5274.37
3229,5944.68,0,5944.68
3230,3184.76,0,3184.76
3231,31.47,0,31.47
3232,43179.99,0,43179.99
3233,4522.24,0,4522.24
3234,3455.41,0,3455.41
3235,47.2,0,47.2
3236,2404.31,0,2404.31
3237,4644.97,0,4644.97
3238,14904.19,0,14904.19
3239,29978.32,0,29978.32
3240,7360.83,0,7360.83
3241,2032.96,0,2032.96
3242,4018.72,0,4018.72
3243,13412.51,0,13412.51
3244,5875.45,0,5875.45
3245,10429.16,0,10429.16
3246,2316.19,0,2316.19
3247,31.47,0,31.47
3248,62043.1,0,62043.1
3249,4887.29,0,4887.29
3250,2838.59,0,2838.59
3251,47.2,0,47.2
3252,3367.29,0,3367.29
3253,6042.24,0,6042.24
3254,14463.61,0,14463.61
3255,31646.23,0,31646.23
3256,8556.69,0,8556.69
3257,2577.39,0,2577.39
3258,2910.98,0,2910.98
3259,14045.06,0,14045.06
3260,6583.52,0,6583.52
3261,10526.72,0,10526.72
3262,5249.2,0,5249.2
3263,2149.4,0,2149.4
3264,70200.13,0,70200.13
3265,6064.27,0,6064.27
3266,5387.66,0,5387.66
3267,47.2,0,47.2
3268,3461.7,0,3461.7
3269,5167.37,0,5167.37
3270,22957.36,0,22957.36
3271,43085.58,0,43085.58
3272,11458.23,0,11458.23
3273,2379.13,0,2379.13
3274,3269.73,0,3269.73
3275,17107.09,0,17107.09
3276,8389.9,0,8389.9
3277,14491.94,0,14491.94
3278,5913.21,0,5913.21
3279,4796.03,0,4796.03
3280,93783.75,0,93783.75
3281,4783.44,0,4783.44
3282,2511.31,0,2511.31
3283,47.2,0,47.2
3284,1734.0,0,1734.0
3285,3379.88,0,3379.88
3286,9661.29,0,9661.29
3287,22117.12,0,22117.12
3288,5973.01,0,5973.01
3289,2794.54,0,2794.54
3290,1793.79,0,1793.79
3291,10561.33,0,10561.33
3292,3880.25,0,3880.25
3293,8651.1,0,8651.1
3294,3298.06,0,3298.06
3295,2407.46,0,2407.46
3296,50915.31,0,50915.31
3297,3065.18,0,3065.18
3298,2161.99,0,2161.99
3299,47.2,0,47.2
3300,1409.86,0,1409.86
3301,3471.14,0,3471.14
3302,10539.3,0,10539.3
3303,20694.67,0,20694.67
3304,5356.19,0,5356.19
3305,2325.63,0,2325.63
3306,2366.54,0,2366.54
3307,10048.37,0,10048.37
3308,6227.91,0,6227.91
3309,7700.71,0,7700.71
3310,4213.83,0,4213.83
3311,3068.32,318,3386.32
3312,51953.82,318,52271.82
3313,3203.65,0,3203.65
3314,1749.73,0,1749.73
3315,47.2,0,47.2
3316,1299.71,0,1299.71
3317,1872.46,0,1872.46
3318,8210.52,0,8210.52
3319,16383.28,0,16383.28
3320,4881.0,0,4881.0
3321,1315.45,0,1315.45
3322,1756.03,0,1756.03
3323,7952.47,0,7952.47
3324,4037.6,0,4037.6
3325,5205.14,0,5205.14
3326,2605.72,0,2605.72
3327,2316.19,0,2316.19
3328,38500.4,0,38500.4
3329,2552.22,0,2552.22
3330,5013.17,0,5013.17
3331,47.2,0,47.2
3332,2108.49,0,2108.49
3333,6627.58,0,6627.58
3334,13755.54,0,13755.54
3335,30104.2,0,30104.2
3336,6703.11,0,6703.11
3337,1822.11,0,1822.11
3338,2709.57,0,2709.57
3339,11234.79,0,11234.79
3340,6536.32,0,6536.32
3341,11278.85,0,11278.85
3342,4899.88,0,4899.88
3343,2486.13,0,2486.13
3344,66540.17,0,66540.17
3345,2246.96,0,2246.96
3346,2442.07,194,2636.07
3347,47.2,0,47.2
3348,1951.14,152,2103.1400000000003
3349,3864.52,0,3864.52
3350,13255.16,542,13797.16
3351,23807.06,888,24695.06
3352,7980.79,0,7980.79
3353,1828.41,0,1828.41
3354,2791.39,0,2791.39
3355,12600.59,0,12600.59
3356,4575.74,90,4665.74
3357,9365.47,66,9431.47
3358,3074.62,150,3224.62
3359,2536.48,0,2536.48
3360,55959.95,1194,57153.95
3361,2045.55,0,2045.55
3362,1132.92,0,1132.92
3363,47.2,0,47.2
3364,1881.91,0,1881.91
3365,2224.93,0,2224.93
3366,5714.95,0,5714.95
3367,13047.46,0,13047.46
3368,2747.33,0,2747.33
3369,1538.88,0,1538.88
3370,1774.91,0,1774.91
3371,6061.12,0,6061.12
3372,3077.77,0,3077.77
3373,4270.48,0,4270.48
3374,2656.07,0,2656.07
3375,6753.46,0,6753.46
3376,31.47,0,31.47
3377,35897.83,0,35897.83
3378,2750.48,0,2750.48
3379,3244.56,0,3244.56
3380,47.2,0,47.2
3381,1655.32,0,1655.32
3382,2331.93,0,2331.93
3383,10139.63,0,10139.63
3384,20169.12,0,20169.12
3385,4572.59,0,4572.59
3386,1252.51,0,1252.51
3387,918.92,0,918.92
3388,6744.02,0,6744.02
3389,4336.57,0,4336.57
3390,9198.68,0,9198.68
3391,2586.83,0,2586.83
3392,3811.02,0,3811.02
3393,1951.14,0,1951.14
3394,48797.38,0,48797.38
3395,3206.79,0,3206.79
3396,2268.99,0,2268.99
3397,47.2,0,47.2
3398,1781.2,0,1781.2
3399,1526.3,0,1526.3
3400,7181.45,0,7181.45
3401,16011.94,0,16011.94
3402,4903.03,0,4903.03
3403,1611.26,0,1611.26
3404,1944.85,0,1944.85
3405,8459.14,0,8459.14
3406,4213.83,0,4213.83
3407,5711.8,0,5711.8
3408,2939.3,0,2939.3
3409,7392.3,0,7392.3
3410,1925.96,0,1925.96
3411,46654.28,0,46654.28
3412,1771.76,0,1771.76
3413,799.34,0,799.34
3414,47.2,0,47.2
3415,1749.73,0,1749.73
3416,2180.87,0,2180.87
3417,5176.81,0,5176.81
3418,11725.72,0,11725.72
3419,4679.59,0,4679.59
3420,1658.47,0,1658.47
3421,1208.45,0,1208.45
3422,7546.51,0,7546.51
3423,3515.2,0,3515.2
3424,3442.82,0,3442.82
3425,1759.17,0,1759.17
3426,5441.16,0,5441.16
3427,1806.38,0,1806.38
3428,35236.96,0,35236.96
3429,1727.7,0,1727.7
3430,1589.24,0,1589.24
3431,47.2,0,47.2
3432,1176.98,0,1176.98
3433,953.54,0,953.54
3434,6089.44,0,6089.44
3435,11584.11,0,11584.11
3436,3801.58,0,3801.58
3437,991.3,0,991.3
3438,1384.68,0,1384.68
3439,6177.56,0,6177.56
3440,2284.72,0,2284.72
3441,5387.66,0,5387.66
3442,2051.84,0,2051.84
3443,651.43,0,651.43
3444,31.47,212,243.47
3445,28168.8,212,28380.8
3446,2618.3,0,2618.3
3447,1645.88,0,1645.88
3448,47.2,0,47.2
3449,1214.74,0,1214.74
3450,1891.35,0,1891.35
3451,7779.38,0,7779.38
3452,15196.86,0,15196.86
3453,3033.71,0,3033.71
3454,1708.82,0,1708.82
3455,1413.0,0,1413.0
3456,6155.53,0,6155.53
3457,3200.5,0,3200.5
3458,6712.55,0,6712.55
3459,2728.45,0,2728.45
3460,1623.85,0,1623.85
3461,36111.82,0,36111.82
3462,2514.45,0,2514.45
3463,1702.53,0,1702.53
3464,47.2,0,47.2
3465,862.28,0,862.28
3466,3244.56,0,3244.56
3467,7341.95,0,7341.95
3468,15712.97,0,15712.97
3469,4446.71,0,4446.71
3470,1740.29,0,1740.29
3471,1617.56,0,1617.56
3472,7804.56,0,7804.56
3473,4588.33,0,4588.33
3474,6492.26,0,6492.26
3475,3087.21,0,3087.21
3476,2759.92,0,2759.92
3477,1875.61,0,1875.61
3478,42320.86,0,42320.86
3479,3184.76,0,3184.76
3480,1749.73,0,1749.73
3481,47.2,0,47.2
3482,1844.14,0,1844.14
3483,1724.56,0,1724.56
3484,8260.88,0,8260.88
3485,16811.27,0,16811.27
3486,3282.32,0,3282.32
3487,1658.47,0,1658.47
3488,1907.08,0,1907.08
3489,6847.87,0,6847.87
3490,4544.27,0,4544.27
3491,4893.58,0,4893.58
3492,2036.11,0,2036.11
3493,31.47,0,31.47
3494,35164.58,0,35164.58
3495,2970.77,0,2970.77
3496,2036.11,0,2036.11
3497,47.2,0,47.2
3498,755.28,0,755.28
3499,1595.53,0,1595.53
3500,8839.92,0,8839.92
3501,16244.81,0,16244.81
3502,4918.76,0,4918.76
3503,2206.05,0,2206.05
3504,1869.32,0,1869.32
3505,8994.13,0,8994.13
3506,4610.35,0,4610.35
3507,7036.69,0,7036.69
3508,5132.76,0,5132.76
3509,4018.72,0,4018.72
3510,2108.49,0,2108.49
3511,48145.95,0,48145.95
3512,2429.48,0,2429.48
3513,1784.35,0,1784.35
3514,47.2,0,47.2
3515,745.84,0,745.84
3516,2007.79,0,2007.79
3517,8411.93,0,8411.93
3518,15426.59,0,15426.59
3519,4544.27,0,4544.27
3520,1620.7,0,1620.7
3521,1649.03,0,1649.03
3522,7814.0,0,7814.0
3523,3883.4,0,3883.4
3524,5519.84,0,5519.84
3525,2640.33,0,2640.33
3526,2388.57,0,2388.57
3527,31.47,0,31.47
3528,37704.21,0,37704.21
3529,2992.8,0,2992.8
3530,1236.77,0,1236.77
3531,47.2,0,47.2
3532,443.73,0,443.73
3533,1988.9,0,1988.9
3534,6193.3,0,6193.3
3535,12902.7,0,12902.7
3536,5016.32,0,5016.32
3537,1435.03,0,1435.03
3538,1844.14,0,1844.14
3539,8295.49,0,8295.49
3540,2155.7,0,2155.7
3541,5589.07,0,5589.07
3542,2133.67,0,2133.67
3543,31.47,0,31.47
3544,31108.1,0,31108.1
3545,2344.52,0,2344.52
3546,1734.0,0,1734.0
3547,47.2,0,47.2
3548,975.57,0,975.57
3549,2759.92,0,2759.92
3550,7511.89,0,7511.89
3551,15373.1,0,15373.1
3552,4264.19,0,4264.19
3553,1205.3,0,1205.3
3554,2344.52,0,2344.52
3555,7814.0,0,7814.0
3556,4163.48,0,4163.48
3557,6294.0,0,6294.0
3558,2936.15,0,2936.15
3559,2303.6,0,2303.6
3560,226.58,0,226.58
3561,39110.92,0,39110.92
3562,2187.16,0,2187.16
3563,1661.62,0,1661.62
3564,47.2,0,47.2
3565,1208.45,0,1208.45
3566,1803.23,0,1803.23
3567,5006.88,0,5006.88
3568,11914.54,0,11914.54
3569,4141.45,0,4141.45
3570,1290.27,0,1290.27
3571,1727.7,0,1727.7
3572,7159.42,0,7159.42
3573,3691.43,0,3691.43
3574,6124.06,0,6124.06
3575,2819.71,0,2819.71
3576,31.47,246,277.47
3577,31740.64,246,31986.64
3578,1711.97,0,1711.97
3579,2001.49,0,2001.49
3580,47.2,0,47.2
3581,1025.92,0,1025.92
3582,2073.87,0,2073.87
3583,7386.01,0,7386.01
3584,14246.47,0,14246.47
3585,6913.96,0,6913.96
3586,62.94,0,62.94
3587,78.68,0,78.68
3588,7055.57,0,7055.57
3589,2180.87,0,2180.87
3590,5453.75,0,5453.75
3591,1982.61,0,1982.61
3592,4109.98,0,4109.98
3593,31.47,0,31.47
3594,35060.73,0,35060.73
3595,3316.94,0,3316.94
3596,2039.26,0,2039.26
3597,47.2,0,47.2
3598,1482.24,0,1482.24
3599,2460.95,0,2460.95
3600,8043.73,0,8043.73
3601,17390.32,0,17390.32
3602,5283.81,152,5435.81
3603,758.43,0,758.43
3604,1564.06,252,1816.06
3605,7606.3,404,8010.3
3606,3940.04,0,3940.04
3607,5456.9,0,5456.9
3608,2492.42,0,2492.42
3609,3918.02,0,3918.02
3610,2237.52,0,2237.52
3611,43041.52,404,43445.52
3612,2020.37,0,2020.37
3613,1617.56,0,1617.56
3614,47.2,0,47.2
3615,1054.24,0,1054.24
3616,1324.89,0,1324.89
3617,5755.86,0,5755.86
3618,11820.13,0,11820.13
3619,2882.65,0,2882.65
3620,1800.08,0,1800.08
3621,959.84,0,959.84
3622,5642.57,0,5642.57
3623,3184.76,0,3184.76
3624,5230.31,0,5230.31
3625,1803.23,0,1803.23
3626,2819.71,0,2819.71
3627,31.47,0,31.47
3628,30532.19,0,30532.19
3629,2917.27,0,2917.27
3630,1727.7,0,1727.7
3631,47.2,0,47.2
3632,1249.36,0,1249.36
3633,1841.0,0,1841.0
3634,7902.12,0,7902.12
3635,15684.65,0,15684.65
3636,5217.73,0,5217.73
3637,2061.28,0,2061.28
3638,1523.15,0,1523.15
3639,8802.16,0,8802.16
3640,3571.84,0,3571.84
3641,5422.28,0,5422.28
3642,1809.52,0,1809.52
3643,4009.28,0,4009.28
3644,31.47,298,329.47
3645,39331.21,298,39629.21
3646,2193.46,0,2193.46
3647,1749.73,0,1749.73
3648,47.2,0,47.2
3649,1809.52,0,1809.52
3650,2095.9,0,2095.9
3651,7656.65,0,7656.65
3652,15552.47,0,15552.47
3653,3732.34,0,3732.34
3654,1919.67,0,1919.67
3655,1239.92,0,1239.92
3656,6891.93,0,6891.93
3657,3666.26,0,3666.26
3658,6039.09,0,6039.09
3659,2803.98,0,2803.98
3660,8226.26,0,8226.26
3661,31.47,0,31.47
3662,43211.46,0,43211.46
3663,3109.24,0,3109.24
3664,3272.88,0,3272.88
3665,47.2,0,47.2
3666,1472.8,0,1472.8
3667,2464.1,0,2464.1
3668,8578.72,0,8578.72
3669,18944.94,0,18944.94
3670,3845.63,0,3845.63
3671,1513.71,0,1513.71
3672,1359.5,0,1359.5
3673,6718.84,0,6718.84
3674,4002.98,0,4002.98
3675,8119.26,0,8119.26
3676,4094.25,0,4094.25
3677,1520.0,338,1858.0
3678,43400.28,338,43738.28
3679,3250.85,0,3250.85
3680,2511.31,0,2511.31
3681,47.2,0,47.2
3682,1828.41,0,1828.41
3683,1897.64,0,1897.64
3684,8893.42,0,8893.42
3685,18428.83,0,18428.83
3686,5308.99,0,5308.99
3687,1173.83,0,1173.83
3688,2007.79,0,2007.79
3689,8490.61,0,8490.61
3690,3700.87,0,3700.87
3691,5796.77,0,5796.77
3692,2508.16,0,2508.16
3693,1796.94,0,1796.94
3694,40722.18,0,40722.18
3695,2961.33,0,2961.33
3696,2602.57,0,2602.57
3697,47.2,0,47.2
3698,2092.76,0,2092.76
3699,2316.19,0,2316.19
3700,9258.47,0,9258.47
3701,19278.52,0,19278.52
3702,7990.23,0,7990.23
3703,62.94,0,62.94
3704,1992.05,0,1992.05
3705,10045.22,0,10045.22
3706,4264.19,0,4264.19
3707,7892.68,0,7892.68
3708,3474.29,0,3474.29
3709,4172.92,0,4172.92
3710,2099.05,0,2099.05
3711,51226.87,0,51226.87
3712,3713.46,0,3713.46
3713,1932.26,0,1932.26
3714,47.2,0,47.2
3715,1403.56,0,1403.56
3716,2401.16,0,2401.16
3717,8660.54,0,8660.54
3718,18158.19,0,18158.19
3719,4676.44,0,4676.44
3720,1542.03,0,1542.03
3721,1296.56,0,1296.56
3722,7515.04,0,7515.04
3723,3200.5,0,3200.5
3724,8355.28,0,8355.28
3725,3332.67,0,3332.67
3726,31.47,0,31.47
3727,41370.46,0,41370.46
3728,5620.54,0,5620.54
3729,3209.94,0,3209.94
3730,47.2,0,47.2
3731,4025.01,0,4025.01
3732,4257.89,0,4257.89
3733,13390.48,0,13390.48
3734,30551.08,0,30551.08
3735,6463.94,0,6463.94
3736,1255.65,0,1255.65
3737,3842.49,0,3842.49
3738,11562.08,0,11562.08
3739,6548.91,0,6548.91
3740,8833.63,0,8833.63
3741,4641.82,0,4641.82
3742,3990.4,0,3990.4
3743,3578.14,0,3578.14
3744,69706.05,0,69706.05
3745,4818.06,0,4818.06
3746,2980.21,0,2980.21
3747,47.2,0,47.2
3748,2058.14,0,2058.14
3749,4626.09,0,4626.09
3750,9982.28,0,9982.28
3751,24511.98,0,24511.98
3752,7172.01,0,7172.01
3753,2983.36,0,2983.36
3754,3235.12,0,3235.12
3755,13390.48,0,13390.48
3756,5441.16,0,5441.16
3757,7892.68,0,7892.68
3758,4298.8,0,4298.8
3759,2036.11,496,2532.1099999999997
3760,57571.22,496,58067.22
3761,3335.82,0,3335.82
3762,2284.72,0,2284.72
3763,47.2,0,47.2
3764,2108.49,0,2108.49
3765,2703.27,0,2703.27
3766,8518.93,0,8518.93
3767,18998.44,0,18998.44
3768,5431.72,0,5431.72
3769,2983.36,0,2983.36
3770,1592.38,34,1626.38
3771,10007.46,34,10041.46
3772,3811.02,0,3811.02
3773,6095.74,0,6095.74
3774,3373.58,0,3373.58
3775,3477.44,0,3477.44
3776,2281.57,0,2281.57
3777,48045.25,34,48079.25
3778,3603.32,0,3603.32
3779,1976.32,0,1976.32
3780,47.2,0,47.2
3781,2161.99,0,2161.99
3782,4109.98,0,4109.98
3783,14196.12,0,14196.12
3784,26094.92,0,26094.92
3785,7017.81,0,7017.81
3786,2357.1,0,2357.1
3787,3895.99,0,3895.99
3788,13270.9,0,13270.9
3789,6788.08,0,6788.08
3790,8562.99,0,8562.99
3791,4204.39,0,4204.39
3792,5293.25,0,5293.25
3793,2885.8,0,2885.8
3794,67100.33,0,67100.33
3795,3578.14,0,3578.14
3796,3606.46,0,3606.46
3797,47.2,0,47.2
3798,2026.67,0,2026.67
3799,2029.82,0,2029.82
3800,11134.09,0,11134.09
3801,22422.38,0,22422.38
3802,5976.15,0,5976.15
3803,2495.57,0,2495.57
3804,2520.75,0,2520.75
3805,10992.47,0,10992.47
3806,3625.34,0,3625.34
3807,8072.06,40,8112.06
3808,3411.35,66,3477.35
3809,5123.32,0,5123.32
3810,2920.42,0,2920.42
3811,56567.32,106,56673.32
3812,4493.92,0,4493.92
3813,2552.22,0,2552.22
3814,47.2,0,47.2
3815,1919.67,0,1919.67
3816,3930.6,0,3930.6
3817,12776.82,0,12776.82
3818,25720.43,0,25720.43
3819,6869.9,0,6869.9
3820,3030.56,0,3030.56
3821,3203.65,0,3203.65
3822,13104.11,0,13104.11
3823,6589.82,0,6589.82
3824,9173.5,0,9173.5
3825,4572.59,0,4572.59
3826,6294.0,0,6294.0
3827,4229.57,0,4229.57
3828,69684.02,0,69684.02
3829,3102.94,0,3102.94
3830,2322.49,0,2322.49
3831,47.2,0,47.2
3832,2250.1,0,2250.1
3833,4456.15,0,4456.15
3834,8597.6,0,8597.6
3835,20776.49,0,20776.49
3836,5085.55,0,5085.55
3837,3200.5,0,3200.5
3838,1526.3,0,1526.3
